Name,Genre,Price,Review
Realm of the Mad God Exalt,Indie,0.0,Very Positive
Realm of the Mad God Exalt,Massively Multiplayer,0.0,Very Positive
Realm of the Mad God Exalt,RPG,0.0,Very Positive
Wandering Sword,Adventure,24.99,Very Positive
Wandering Sword,Indie,24.99,Very Positive
Wandering Sword,RPG,24.99,Very Positive
Wandering Sword,Strategy,24.99,Very Positive
STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,RPG,2.02,Very Positive
ZERO Sievert,Action,19.99,Very Positive
ZERO Sievert,Adventure,19.99,Very Positive
ZERO Sievert,Early Access,19.99,Very Positive
Book of Yog Idle RPG,RPG,0.0,Mixed
Book of Yog Idle RPG,Simulation,0.0,Mixed
Book of Yog Idle RPG,Sports,0.0,Mixed
Book of Yog Idle RPG,Strategy,0.0,Mixed
Book of Yog Idle RPG,Free to Play,0.0,Mixed
Book of Yog Idle RPG,Early Access,0.0,Mixed
Doors: Paradox,Adventure,7.99,Very Positive
Doors: Paradox,Casual,7.99,Very Positive
Doors: Paradox,Indie,7.99,Very Positive
Company of Heroes 3,Action,49.99,Mixed
Company of Heroes 3,Strategy,49.99,Mixed
鬼谷八荒 Tale of Immortal,Action,19.99,Mixed
鬼谷八荒 Tale of Immortal,Adventure,19.99,Mixed
鬼谷八荒 Tale of Immortal,Indie,19.99,Mixed
鬼谷八荒 Tale of Immortal,RPG,19.99,Mixed
鬼谷八荒 Tale of Immortal,Simulation,19.99,Mixed
Battlefield™ 1,Action,39.99,Very Positive
Battlefield™ 1,Massively Multiplayer,39.99,Very Positive
The Elder Scrolls III: Morrowind® Game of the Year Edition,RPG,3.59,Overwhelmingly Positive
Sun Haven,Adventure,24.99,Very Positive
Sun Haven,Casual,24.99,Very Positive
Sun Haven,Indie,24.99,Very Positive
Sun Haven,RPG,24.99,Very Positive
Sun Haven,Simulation,24.99,Very Positive
Killing Floor 2,Action,29.99,Very Positive
Grand Theft Auto IV: The Complete Edition,Action,19.99,Very Positive
Grand Theft Auto IV: The Complete Edition,Adventure,19.99,Very Positive
UNDECEMBER,Action,0.0,Mixed
UNDECEMBER,Free to Play,0.0,Mixed
UNDECEMBER,RPG,0.0,Mixed
Call of Duty®: Black Ops,Action,39.99,Very Positive
Torchlight: Infinite,Action,0.0,Mixed
Torchlight: Infinite,Adventure,0.0,Mixed
Torchlight: Infinite,RPG,0.0,Mixed
Torchlight: Infinite,Free to Play,0.0,Mixed
Angel Legion,Adventure,0.0,Very Positive
Angel Legion,RPG,0.0,Very Positive
Angel Legion,Strategy,0.0,Very Positive
Angel Legion,Free to Play,0.0,Very Positive
Liftoff®: FPV Drone Racing,Indie,19.99,Very Positive
Liftoff®: FPV Drone Racing,Racing,19.99,Very Positive
Liftoff®: FPV Drone Racing,Simulation,19.99,Very Positive
Liftoff®: FPV Drone Racing,Sports,19.99,Very Positive
Firestone: Online Idle RPG,Action,0.0,Mostly Positive
Firestone: Online Idle RPG,Adventure,0.0,Mostly Positive
Firestone: Online Idle RPG,Casual,0.0,Mostly Positive
Firestone: Online Idle RPG,Indie,0.0,Mostly Positive
Firestone: Online Idle RPG,Massively Multiplayer,0.0,Mostly Positive
Firestone: Online Idle RPG,RPG,0.0,Mostly Positive
Firestone: Online Idle RPG,Simulation,0.0,Mostly Positive
Firestone: Online Idle RPG,Strategy,0.0,Mostly Positive
Firestone: Online Idle RPG,Free to Play,0.0,Mostly Positive
Firestone: Online Idle RPG,Early Access,0.0,Mostly Positive
Bread & Fred,Action,7.99,Very Positive
Bread & Fred,Adventure,7.99,Very Positive
Bread & Fred,Casual,7.99,Very Positive
Bread & Fred,Indie,7.99,Very Positive
ASTRONEER,Adventure,29.99,Very Positive
ASTRONEER,Indie,29.99,Very Positive
Stormworks: Build and Rescue,Simulation,12.49,Very Positive
Assassin's Creed® Odyssey,Action,47.99,Very Positive
Assassin's Creed® Odyssey,Adventure,47.99,Very Positive
Assassin's Creed® Odyssey,RPG,47.99,Very Positive
Ship of Fools,Action,5.5,Very Positive
Ship of Fools,Indie,5.5,Very Positive
Old World,Simulation,19.99,Very Positive
Old World,Strategy,19.99,Very Positive
UNO,Casual,7.99,Mostly Positive
Dwarf Fortress,Indie,14.99,Overwhelmingly Positive
Dwarf Fortress,RPG,14.99,Overwhelmingly Positive
Dwarf Fortress,Simulation,14.99,Overwhelmingly Positive
Dwarf Fortress,Strategy,14.99,Overwhelmingly Positive
A.V.A Global,Action,0.0,Mixed
A.V.A Global,Massively Multiplayer,0.0,Mixed
A.V.A Global,Free to Play,0.0,Mixed
MechWarrior 5: Mercenaries,Action,29.99,Very Positive
MechWarrior 5: Mercenaries,Simulation,29.99,Very Positive
Risk of Rain Returns,Action,7.99,Very Positive
Elite Dangerous,Action,14.99,Mostly Positive
Elite Dangerous,Adventure,14.99,Mostly Positive
Elite Dangerous,Massively Multiplayer,14.99,Mostly Positive
Elite Dangerous,RPG,14.99,Mostly Positive
Elite Dangerous,Simulation,14.99,Mostly Positive
Elite Dangerous,Strategy,14.99,Mostly Positive
Neverwinter Nights: Enhanced Edition,RPG,3.35,Very Positive
Subnautica: Below Zero,Adventure,14.99,Very Positive
Subnautica: Below Zero,Indie,14.99,Very Positive
House Party,Adventure,24.99,Very Positive
House Party,Casual,24.99,Very Positive
House Party,Indie,24.99,Very Positive
House Party,RPG,24.99,Very Positive
House Party,Simulation,24.99,Very Positive
Return from Core,Action,14.44,Very Positive
Return from Core,Adventure,14.44,Very Positive
Return from Core,Indie,14.44,Very Positive
Return from Core,RPG,14.44,Very Positive
Return from Core,Simulation,14.44,Very Positive
Return from Core,Early Access,14.44,Very Positive
(the) Gnorp Apologue,Casual,3.99,Overwhelmingly Positive
(the) Gnorp Apologue,Indie,3.99,Overwhelmingly Positive
(the) Gnorp Apologue,Simulation,3.99,Overwhelmingly Positive
(the) Gnorp Apologue,Strategy,3.99,Overwhelmingly Positive
DNF Duel,Action,19.99,Mixed
DNF Duel,Casual,19.99,Mixed
Kingdom Rush Origins - Tower Defense,Indie,10.49,Overwhelmingly Positive
Kingdom Rush Origins - Tower Defense,Strategy,10.49,Overwhelmingly Positive
Trove,Action,0.0,Very Positive
Trove,Adventure,0.0,Very Positive
Trove,Casual,0.0,Very Positive
Trove,Massively Multiplayer,0.0,Very Positive
Trove,RPG,0.0,Very Positive
Trove,Free to Play,0.0,Very Positive
Far Cry® 6,Action,47.99,Mostly Positive
Far Cry® 6,Adventure,47.99,Mostly Positive
The Long Drive,Action,8.49,Very Positive
The Long Drive,Adventure,8.49,Very Positive
The Long Drive,Casual,8.49,Very Positive
The Long Drive,Indie,8.49,Very Positive
The Long Drive,Simulation,8.49,Very Positive
The Long Drive,Early Access,8.49,Very Positive
Wolfenstein: Youngblood,Action,2.99,Mixed
Tom Clancy's Ghost Recon® Wildlands,Action,39.99,Very Positive
Tom Clancy's Ghost Recon® Wildlands,Adventure,39.99,Very Positive
NieR:Automata™,Action,31.99,Very Positive
NieR:Automata™,RPG,31.99,Very Positive
People Playground,Action,9.99,Overwhelmingly Positive
People Playground,Casual,9.99,Overwhelmingly Positive
People Playground,Indie,9.99,Overwhelmingly Positive
People Playground,Simulation,9.99,Overwhelmingly Positive
Stumble Guys,Action,0.0,Very Positive
Stumble Guys,Casual,0.0,Very Positive
Stumble Guys,Indie,0.0,Very Positive
Stumble Guys,Massively Multiplayer,0.0,Very Positive
Stumble Guys,Free to Play,0.0,Very Positive
PAYDAY 3,Action,29.99,Mixed
PAYDAY 3,Adventure,29.99,Mixed
PAYDAY 3,RPG,29.99,Mixed
Shadows of Doubt,Action,19.99,Very Positive
Shadows of Doubt,Adventure,19.99,Very Positive
Shadows of Doubt,Indie,19.99,Very Positive
Shadows of Doubt,RPG,19.99,Very Positive
Shadows of Doubt,Early Access,19.99,Very Positive
Kingdom Come: Deliverance,Action,22.99,Very Positive
Kingdom Come: Deliverance,Adventure,22.99,Very Positive
Kingdom Come: Deliverance,RPG,22.99,Very Positive
Foxhole,Action,14.99,Very Positive
Foxhole,Indie,14.99,Very Positive
Foxhole,Massively Multiplayer,14.99,Very Positive
Foxhole,RPG,14.99,Very Positive
Foxhole,Strategy,14.99,Very Positive
Lobotomy Corporation | Monster Management Simulation,Indie,24.99,Very Positive
Lobotomy Corporation | Monster Management Simulation,Simulation,24.99,Very Positive
OMORI,Adventure,19.99,Overwhelmingly Positive
OMORI,Indie,19.99,Overwhelmingly Positive
OMORI,RPG,19.99,Overwhelmingly Positive
PGA TOUR 2K23,RPG,59.99,Mostly Positive
PGA TOUR 2K23,Simulation,59.99,Mostly Positive
PGA TOUR 2K23,Sports,59.99,Mostly Positive
SONIC SUPERSTARS,Action,59.99,Mostly Positive
God Of Weapons,Action,3.59,Very Positive
God Of Weapons,Casual,3.59,Very Positive
God Of Weapons,Indie,3.59,Very Positive
God Of Weapons,RPG,3.59,Very Positive
Rain World,Action,12.49,Very Positive
Rain World,Adventure,12.49,Very Positive
Rain World,Indie,12.49,Very Positive
The Secret of Monkey Island: Special Edition,Adventure,2.02,Overwhelmingly Positive
Northgard,Indie,14.99,Very Positive
Northgard,Simulation,14.99,Very Positive
Northgard,Strategy,14.99,Very Positive
Oblivion Override,Action,11.69,Very Positive
Oblivion Override,Adventure,11.69,Very Positive
Oblivion Override,Indie,11.69,Very Positive
Oblivion Override,RPG,11.69,Very Positive
Prison Architect,Indie,17.99,Very Positive
Prison Architect,Simulation,17.99,Very Positive
Prison Architect,Strategy,17.99,Very Positive
Deus Ex: Mankind Divided,Action,2.24,Mostly Positive
Deus Ex: Mankind Divided,RPG,2.24,Mostly Positive
XCOM® 2,Strategy,59.99,Very Positive
Crush Crush,Casual,0.0,Very Positive
Crush Crush,Indie,0.0,Very Positive
Crush Crush,Free to Play,0.0,Very Positive
Voidtrain,Action,14.99,Mostly Positive
Voidtrain,Adventure,14.99,Mostly Positive
Voidtrain,Indie,14.99,Mostly Positive
Voidtrain,RPG,14.99,Mostly Positive
Voidtrain,Simulation,14.99,Mostly Positive
Voidtrain,Early Access,14.99,Mostly Positive
Doomsday: Last Survivors,Massively Multiplayer,0.0,Mixed
Doomsday: Last Survivors,RPG,0.0,Mixed
Doomsday: Last Survivors,Strategy,0.0,Mixed
Titanfall® 2,Action,29.99,Overwhelmingly Positive
They Are Billions,Strategy,29.99,Very Positive
X4: Foundations,Action,22.99,Mostly Positive
X4: Foundations,Simulation,22.99,Mostly Positive
X4: Foundations,Strategy,22.99,Mostly Positive
Grand Theft Auto: San Andreas – The Definitive Edition,Action,59.99,Mostly Positive
Grand Theft Auto: San Andreas – The Definitive Edition,Adventure,59.99,Mostly Positive
Scrap Mechanic,Action,19.99,Very Positive
Scrap Mechanic,Adventure,19.99,Very Positive
Scrap Mechanic,Indie,19.99,Very Positive
Scrap Mechanic,Simulation,19.99,Very Positive
Scrap Mechanic,Early Access,19.99,Very Positive
Total War: ROME REMASTERED,Strategy,24.99,Mostly Positive
The Lord of the Rings Online™,Action,0.0,Very Positive
The Lord of the Rings Online™,Adventure,0.0,Very Positive
The Lord of the Rings Online™,Free to Play,0.0,Very Positive
The Lord of the Rings Online™,Massively Multiplayer,0.0,Very Positive
The Lord of the Rings Online™,RPG,0.0,Very Positive
Yi Xian: The Cultivation Card Game,Casual,0.0,Mostly Positive
Yi Xian: The Cultivation Card Game,Indie,0.0,Mostly Positive
Yi Xian: The Cultivation Card Game,Strategy,0.0,Mostly Positive
Yi Xian: The Cultivation Card Game,Free to Play,0.0,Mostly Positive
Way of the Hunter,Adventure,18.99,Mostly Positive
Way of the Hunter,Simulation,18.99,Mostly Positive
Way of the Hunter,Sports,18.99,Mostly Positive
Neverwinter,Action,0.0,Mostly Positive
Neverwinter,Adventure,0.0,Mostly Positive
Neverwinter,Massively Multiplayer,0.0,Mostly Positive
Neverwinter,RPG,0.0,Mostly Positive
Neverwinter,Free to Play,0.0,Mostly Positive
Call of Duty®: WWII,Action,59.99,Mixed
Graveyard Keeper,Adventure,10.49,Very Positive
Graveyard Keeper,Indie,10.49,Very Positive
Graveyard Keeper,RPG,10.49,Very Positive
Graveyard Keeper,Simulation,10.49,Very Positive
A Way Out,Action,29.99,Very Positive
A Way Out,Adventure,29.99,Very Positive
A Way Out,Indie,29.99,Very Positive
Longvinter,Action,7.41,Mostly Positive
Longvinter,Adventure,7.41,Mostly Positive
Longvinter,Massively Multiplayer,7.41,Mostly Positive
Longvinter,RPG,7.41,Mostly Positive
Longvinter,Simulation,7.41,Mostly Positive
Longvinter,Early Access,7.41,Mostly Positive
Railroader,Simulation,14.99,Overwhelmingly Positive
Railroader,Strategy,14.99,Overwhelmingly Positive
Railroader,Early Access,14.99,Overwhelmingly Positive
WORLD OF FINAL FANTASY®,RPG,7.99,Mostly Positive
Operation: Tango,Adventure,9.99,Very Positive
Operation: Tango,Casual,9.99,Very Positive
Sprocket,Action,19.99,Very Positive
Sprocket,Indie,19.99,Very Positive
Sprocket,Simulation,19.99,Very Positive
Sprocket,Early Access,19.99,Very Positive
Volcano Princess,Indie,10.99,Overwhelmingly Positive
Volcano Princess,RPG,10.99,Overwhelmingly Positive
Volcano Princess,Simulation,10.99,Overwhelmingly Positive
Don't Starve,Adventure,5.79,Overwhelmingly Positive
Don't Starve,Indie,5.79,Overwhelmingly Positive
Don't Starve,Simulation,5.79,Overwhelmingly Positive
Heretic's Fork,Action,4.51,Very Positive
Heretic's Fork,Strategy,4.51,Very Positive
Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Action,29.99,Very Positive
Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Casual,29.99,Very Positive
Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition,Strategy,29.99,Very Positive
Planet Coaster,Action,20.99,Very Positive
Planet Coaster,Adventure,20.99,Very Positive
Planet Coaster,Casual,20.99,Very Positive
Planet Coaster,Simulation,20.99,Very Positive
Planet Coaster,Strategy,20.99,Very Positive
RoboCop: Rogue City,Action,24.99,Very Positive
RoboCop: Rogue City,Adventure,24.99,Very Positive
Company of Heroes 2,Strategy,17.99,Very Positive
BIGFOOT,Action,19.99,Very Positive
BIGFOOT,Adventure,19.99,Very Positive
BIGFOOT,Indie,19.99,Very Positive
BIGFOOT,Early Access,19.99,Very Positive
Need for Speed™ Heat,Action,69.99,Very Positive
Need for Speed™ Heat,Adventure,69.99,Very Positive
Need for Speed™ Heat,Racing,69.99,Very Positive
Need for Speed™ Heat,Sports,69.99,Very Positive
Songs of Syx,Indie,12.49,Overwhelmingly Positive
Songs of Syx,Simulation,12.49,Overwhelmingly Positive
Songs of Syx,Strategy,12.49,Overwhelmingly Positive
Songs of Syx,Early Access,12.49,Overwhelmingly Positive
Phoenix Wright: Ace Attorney Trilogy,Adventure,22.49,Overwhelmingly Positive
Thief,Action,1.49,Mostly Positive
Thief,Adventure,1.49,Mostly Positive
HELLDIVERS™ Dive Harder Edition,Action,19.99,Very Positive
Goose Goose Duck,Casual,0.0,Very Positive
Goose Goose Duck,Indie,0.0,Very Positive
Goose Goose Duck,Massively Multiplayer,0.0,Very Positive
Goose Goose Duck,Strategy,0.0,Very Positive
Goose Goose Duck,Free to Play,0.0,Very Positive
Pillars of Eternity,RPG,7.49,Very Positive
Left 4 Dead,Action,5.79,Overwhelmingly Positive
Sid Meier's Civilization® V,Strategy,29.99,Overwhelmingly Positive
Crab Champions,Action,9.99,Overwhelmingly Positive
Crab Champions,Adventure,9.99,Overwhelmingly Positive
Crab Champions,Casual,9.99,Overwhelmingly Positive
Crab Champions,Indie,9.99,Overwhelmingly Positive
Crab Champions,Early Access,9.99,Overwhelmingly Positive
Astro Colony,Action,6.81,Very Positive
Astro Colony,Adventure,6.81,Very Positive
Astro Colony,Casual,6.81,Very Positive
Astro Colony,Indie,6.81,Very Positive
Astro Colony,Simulation,6.81,Very Positive
Astro Colony,Strategy,6.81,Very Positive
Astro Colony,Early Access,6.81,Very Positive
Universe Sandbox,Casual,14.99,Overwhelmingly Positive
Universe Sandbox,Indie,14.99,Overwhelmingly Positive
Universe Sandbox,Simulation,14.99,Overwhelmingly Positive
Universe Sandbox,Early Access,14.99,Overwhelmingly Positive
STAR WARS™ Episode I Racer,Action,2.02,Very Positive
STAR WARS™ Episode I Racer,Racing,2.02,Very Positive
Sledders,Racing,12.49,Overwhelmingly Positive
Sledders,Simulation,12.49,Overwhelmingly Positive
Sledders,Sports,12.49,Overwhelmingly Positive
Sledders,Early Access,12.49,Overwhelmingly Positive
Library Of Ruina,Indie,29.99,Very Positive
Library Of Ruina,RPG,29.99,Very Positive
Library Of Ruina,Strategy,29.99,Very Positive
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,Action,39.99,Mixed
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,Adventure,39.99,Mixed
Ravenswatch,Action,12.99,Mostly Positive
Ravenswatch,Adventure,12.99,Mostly Positive
Ravenswatch,Early Access,12.99,Mostly Positive
KovaaK's,Action,9.99,Very Positive
KovaaK's,Indie,9.99,Very Positive
KovaaK's,Simulation,9.99,Very Positive
Trailmakers,Action,24.99,Very Positive
Trailmakers,Adventure,24.99,Very Positive
Trailmakers,Indie,24.99,Very Positive
Trailmakers,Racing,24.99,Very Positive
Trailmakers,Simulation,24.99,Very Positive
RiichiCity - ACG mahjong games,Casual,0.0,Mixed
RiichiCity - ACG mahjong games,Sports,0.0,Mixed
RiichiCity - ACG mahjong games,Strategy,0.0,Mixed
RiichiCity - ACG mahjong games,Free to Play,0.0,Mixed
OPERATOR,Action,19.99,Mostly Positive
OPERATOR,Indie,19.99,Mostly Positive
OPERATOR,RPG,19.99,Mostly Positive
OPERATOR,Simulation,19.99,Mostly Positive
OPERATOR,Strategy,19.99,Mostly Positive
OPERATOR,Early Access,19.99,Mostly Positive
NUKITASHI,Adventure,8.74,Overwhelmingly Positive
Eco,Indie,14.99,Very Positive
Eco,Simulation,14.99,Very Positive
Eco,Early Access,14.99,Very Positive
Draw & Guess,Casual,2.99,Very Positive
Draw & Guess,Indie,2.99,Very Positive
Kingdom Rush - Tower Defense,Strategy,5.99,Overwhelmingly Positive
TEKKEN 7,Action,24.99,Very Positive
TEKKEN 7,Sports,24.99,Very Positive
Psychonauts 2,Action,20.39,Overwhelmingly Positive
Psychonauts 2,Adventure,20.39,Overwhelmingly Positive
Gems of War - Puzzle RPG,Action,0.0,Mostly Positive
Gems of War - Puzzle RPG,Adventure,0.0,Mostly Positive
Gems of War - Puzzle RPG,Casual,0.0,Mostly Positive
Gems of War - Puzzle RPG,RPG,0.0,Mostly Positive
Gems of War - Puzzle RPG,Strategy,0.0,Mostly Positive
Gems of War - Puzzle RPG,Free to Play,0.0,Mostly Positive
Mass Effect™ Legendary Edition,Action,59.99,Very Positive
Mass Effect™ Legendary Edition,RPG,59.99,Very Positive
SANABI,Action,14.38,Overwhelmingly Positive
SANABI,Adventure,14.38,Overwhelmingly Positive
SANABI,Indie,14.38,Overwhelmingly Positive
Kingdom Rush Frontiers - Tower Defense,Strategy,5.99,Overwhelmingly Positive
Tropico 6,Simulation,39.99,Very Positive
Tropico 6,Strategy,39.99,Very Positive
CounterSide,RPG,0.0,Mostly Positive
CounterSide,Free to Play,0.0,Mostly Positive
Call of Duty®: Modern Warfare® 2 (2009),Action,19.99,Very Positive
The Survivalists,Action,12.49,Mostly Positive
The Survivalists,Adventure,12.49,Mostly Positive
The Survivalists,Casual,12.49,Mostly Positive
The Survivalists,Indie,12.49,Mostly Positive
Cookie Clicker,Casual,2.99,Overwhelmingly Positive
Cookie Clicker,Indie,2.99,Overwhelmingly Positive
Cookie Clicker,Simulation,2.99,Overwhelmingly Positive
Cookie Clicker,Strategy,2.99,Overwhelmingly Positive
STALCRAFT,Action,0.0,Mostly Positive
STALCRAFT,Adventure,0.0,Mostly Positive
STALCRAFT,Massively Multiplayer,0.0,Mostly Positive
STALCRAFT,RPG,0.0,Mostly Positive
Nioh 2 – The Complete Edition,Action,41.69,Very Positive
Nioh 2 – The Complete Edition,RPG,41.69,Very Positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,Action,12.99,Very Positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,Adventure,12.99,Very Positive
The Texas Chain Saw Massacre,Action,18.99,Mostly Positive
The Texas Chain Saw Massacre,Indie,18.99,Mostly Positive
Thief Simulator 2,Action,19.99,Very Positive
Thief Simulator 2,Indie,19.99,Very Positive
Thief Simulator 2,Simulation,19.99,Very Positive
Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,Adventure,2.02,Overwhelmingly Positive
Sands of Salzaar,Adventure,7.49,Very Positive
Sands of Salzaar,Indie,7.49,Very Positive
Sands of Salzaar,RPG,7.49,Very Positive
