Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Day of Defeat,Very Positive,(30),['Action'],['Valve Anti-Cheat enabled'],['Action'],Valve,Valve,"1 May, 2003",https://store.steampowered.com/app/30/Day_of_Defeat/?snr=1_7_7_7000_150_39,$2.99
Aquarium Designer,Very Positive,(24),"['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements']","['Casual, Indie, Simulation']",Sigur Studio,Games Operators,"21 Oct, 2021",https://store.steampowered.com/app/1339000/Aquarium_Designer/?snr=1_7_7_7000_150_39,$9.99
Fantasy of Caocao 2,Very Positive,(267),"['Adventure, Casual, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Adventure, Casual, Indie, RPG, Strategy']",桑尼游戏(Sunny Game),桑尼游戏(Sunny Game),"2 Nov, 2023",https://store.steampowered.com/app/1913420/Fantasy_of_Caocao_2/?snr=1_7_7_7000_150_39,$4.89
Nowhere: Mysterious Artifacts,Mixed,(92),"['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Online Co-op']","['Action, Adventure, Indie, Simulation, Early Access']",EFNSOFT,EFNSOFT,"17 Aug, 2023",https://store.steampowered.com/app/2094600/Nowhere_Mysterious_Artifacts/?snr=1_7_7_7000_150_39,$14.99
Star Traders: Frontiers,Very Positive,(27),"['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards']","['RPG, Strategy']",Trese Brothers,Trese Brothers,"1 Aug, 2018",https://store.steampowered.com/app/335620/Star_Traders_Frontiers/?snr=1_7_7_7000_150_39,$7.99
Shadowrun: Hong Kong - Extended Edition,Very Positive,(20),"['Adventure, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Adventure, Indie, RPG, Strategy']",Harebrained Schemes,Paradox Interactive,"20 Aug, 2015",https://store.steampowered.com/app/346940/Shadowrun_Hong_Kong__Extended_Edition/?snr=1_7_7_7000_150_39,$11.99
EarthX,Very Positive,(479),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation, Strategy']",Denis,Mesote Games,"12 Jul, 2023",https://store.steampowered.com/app/1069030/EarthX/?snr=1_7_7_7000_150_39,$7.99
Helltaker,Overwhelmingly Positive,(922),"['Adventure, Free to Play, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Free to Play, Indie']",vanripper,vanripper,"11 May, 2020",https://store.steampowered.com/app/1289310/Helltaker/?snr=1_7_7_7000_150_39,Free
Re:BF,Very Positive,(227),"['Adventure, Indie, RPG']","['Single-player', 'Steam Cloud']","['Adventure, Indie, RPG']",Asgar Knights,Kagura Games,"12 Mar, 2022",https://store.steampowered.com/app/1770400/ReBF/?snr=1_7_7_7000_150_39,$2.00
Ex-Zodiac,Very Positive,(23),"['Action, Indie, Early Access']","['Single-player', 'Steam Achievements']","['Action, Indie, Early Access']",MNKY,Pixeljam,"21 Jul, 2022",https://store.steampowered.com/app/1249480/ExZodiac/?snr=1_7_7_7000_150_39,$9.99
East Trade Tycoon,Mostly Positive,(29),"['Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Simulation']",PandaUpStudio,BD Games,"23 Feb, 2023",https://store.steampowered.com/app/2101080/East_Trade_Tycoon/?snr=1_7_7_7000_150_39,$3.99
[Chilla's Art] The Karaoke | ヒトカラ🎤,Very Positive,(11),"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Chilla's Art,Chilla's Art,"4 Feb, 2023",https://store.steampowered.com/app/2200190/Chillas_Art_The_Karaoke/?snr=1_7_7_7000_150_39,$5.99
Nine Parchments,Very Positive,(21),"['Action, RPG']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']","['Action, RPG']",Frozenbyte,Frozenbyte,"5 Dec, 2017",https://store.steampowered.com/app/471550/Nine_Parchments/?snr=1_7_7_7000_150_39,$10.49
Euro Truck Simulator,Very Positive,(33),"['Indie, Simulation']","['Single-player', 'Remote Play Together']","['Indie, Simulation']",SCS Software,SCS Software,"6 Aug, 2008",https://store.steampowered.com/app/232010/Euro_Truck_Simulator/?snr=1_7_7_7000_150_39,$2.52
Manny's,Very Positive,(20),"['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Profile Features Limited ']","['Adventure, Casual, Indie']",Bonemeal Productions,Bonemeal Productions,"13 Oct, 2023",https://store.steampowered.com/app/2518900/Mannys/?snr=1_7_7_7000_150_39,$4.49
First Bite,Very Positive,(114),['Indie'],"['Single-player', 'Steam Achievements']",['Indie'],First Bite Games,First Bite Games,"14 Feb, 2022",https://store.steampowered.com/app/1834820/First_Bite/?snr=1_7_7_7000_150_39,$9.99
Farming Simulator 2011,Very Positive,(685),['Simulation'],"['Single-player', 'Cross-Platform Multiplayer']",['Simulation'],Giants Software,Giants Software,"29 Oct, 2010",https://store.steampowered.com/app/90200/Farming_Simulator_2011/?snr=1_7_7_7000_150_39,$7.99
SONG OF HORROR COMPLETE EDITION,Mostly Positive,(17),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Adventure'],Protocol Games,🚀 Raiser Games,"31 Oct, 2019",https://store.steampowered.com/app/1096570/SONG_OF_HORROR_COMPLETE_EDITION/?snr=1_7_7_7000_150_39,$29.99
LuckLand,Very Positive,(26),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Indie, Simulation, Strategy']",e-Jade,e-Jade,"26 Aug, 2023",https://store.steampowered.com/app/2516820/LuckLand/?snr=1_7_7_7000_150_39,$8.99
Godfall Ultimate Edition,Very Positive,(15),"['Action, Adventure']","['Single-player', 'Online Co-op', 'Steam Achievements']","['Action, Adventure']",Counterplay Games Inc,Gearbox Publishing,"7 Apr, 2022",https://store.steampowered.com/app/928960/Godfall_Ultimate_Edition/?snr=1_7_7_7000_150_39,$18.99
Field of Glory II,Very Positive,(637),"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Simulation, Strategy']",Byzantine Games,Slitherine Ltd.,"12 Oct, 2017",https://store.steampowered.com/app/660160/Field_of_Glory_II/?snr=1_7_7_7000_150_39,$14.99
Hitman 2: Silent Assassin,Mostly Positive,(37),['Action'],"['Single-player', 'Steam Cloud']",['Action'],Io-Interactive A/S,Io-Interactive A/S,"1 Oct, 2002",https://store.steampowered.com/app/6850/Hitman_2_Silent_Assassin/?snr=1_7_7_7000_150_39,$4.99
Brigador: Up-Armored Edition,Very Positive,(21),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","['Action, Indie']",Stellar Jockeys,Stellar Jockeys,"2 Jun, 2016",https://store.steampowered.com/app/274500/Brigador_UpArmored_Edition/?snr=1_7_7_7000_150_39,$12.49
Knights of Honor,Very Positive,"(2,016)",['Strategy'],['Single-player'],['Strategy'],Black Sea Studios Ltd,Paradox Interactive,"10 May, 2005",https://store.steampowered.com/app/25830/Knights_of_Honor/?snr=1_7_7_7000_150_39,$5.99
Orcs Must Die!,Very Positive,(23),"['Action, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Action, Indie, Strategy']",Robot Entertainment,Robot Entertainment,"11 Oct, 2011",https://store.steampowered.com/app/102600/Orcs_Must_Die/?snr=1_7_7_7000_150_39,$5.79
Galactic Mining Corp,Very Positive,(795),"['Action, Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet']","['Action, Adventure, Indie, Simulation']",Windybeard,Windybeard,"18 May, 2021",https://store.steampowered.com/app/1218500/Galactic_Mining_Corp/?snr=1_7_7_7000_150_39,$7.29
Party Hard,Very Positive,(71),"['Action, Indie, Strategy']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Indie, Strategy']",Pinokl Games,tinyBuild,"25 Aug, 2015",https://store.steampowered.com/app/356570/Party_Hard/?snr=1_7_7_7000_150_39,$5.79
Extremely Realistic Siege Warfare Simulator,Very Positive,(111),"['Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access']","['Single-player', 'Online PvP', 'Online Co-op']","['Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access']",Screambox Studio,Screambox Studio,"8 Sep, 2022",https://store.steampowered.com/app/1222210/Extremely_Realistic_Siege_Warfare_Simulator/?snr=1_7_7_7000_150_39,$17.99
ARCADE GAME SERIES: GALAGA,Very Positive,(654),['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",['Action'],BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,"20 Apr, 2016",https://store.steampowered.com/app/403430/ARCADE_GAME_SERIES_GALAGA/?snr=1_7_7_7000_150_39,$2.99
The Immortal Mayor,Mixed,(11),"['Simulation, Strategy']","['Single-player', 'Steam Cloud']","['Simulation, Strategy']",Star Chess Studio,Yooreka Studio,"18 Aug, 2023",https://store.steampowered.com/app/1426730/The_Immortal_Mayor/?snr=1_7_7_7000_150_39,$19.99
Havocado: Ragdoll Fighter,Very Positive,(431),"['Action, Indie, Early Access']","['Online PvP', 'Shared/Split Screen PvP', 'Remote Play Together']","['Action, Indie, Early Access']",Webble Games,Webble Games,"25 Apr, 2019",https://store.steampowered.com/app/995050/Havocado_Ragdoll_Fighter/?snr=1_7_7_7000_150_39,$19.99
Buggos,Mostly Positive,(11),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']","['Indie, Simulation, Strategy']",Intrepid Marmot,Intrepid Marmot,"17 Mar, 2022",https://store.steampowered.com/app/789660/Buggos/?snr=1_7_7_7000_150_39,$10.49
Mars Horizon,Very Positive,(18),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Indie, Simulation, Strategy']",Auroch Digital,The Irregular Corporation,"17 Nov, 2020",https://store.steampowered.com/app/765810/Mars_Horizon/?snr=1_7_7_7000_150_39,$10.49
DRAGON BALL XENOVERSE,Very Positive,(110),['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],DIMPS,BANDAI NAMCO Entertainment,"27 Feb, 2015",https://store.steampowered.com/app/323470/DRAGON_BALL_XENOVERSE/?snr=1_7_7_7000_150_39,$24.99
Idle Pins,Mixed,(444),"['Casual, Free to Play, Indie, RPG']","['Single-player', 'Steam Achievements', 'In-App Purchases']","['Casual, Free to Play, Indie, RPG']",Arkshija,Arkshija,"16 Oct, 2021",https://store.steampowered.com/app/1709920/Idle_Pins/?snr=1_7_7_7000_150_40,Free
Where in the World is Carmen Sandiego?,Mostly Positive,(82),"['Casual, Strategy']",['Single-player'],"['Casual, Strategy']",The Learning Company,Encore Inc.,"31 Aug, 2020",https://store.steampowered.com/app/1246950/Where_in_the_World_is_Carmen_Sandiego/?snr=1_7_7_7000_150_40,$9.99
Rogue Station,Mostly Positive,(142),['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Strategy'],Quint Studio,Quint Studio,"22 Aug, 2023",https://store.steampowered.com/app/2247820/Rogue_Station/?snr=1_7_7_7000_150_40,$5.79
No Plan B,Very Positive,(327),"['Action, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","['Action, Indie, Simulation, Strategy, Early Access']",GFX47,GFX47,"1 Dec, 2021",https://store.steampowered.com/app/1269020/No_Plan_B/?snr=1_7_7_7000_150_40,$7.99
SpellForce - Platinum Edition,Very Positive,(18),"['Action, RPG']","['Single-player', 'Steam Cloud']","['Action, RPG']",Phenomic,THQ Nordic,"3 Nov, 2009",https://store.steampowered.com/app/39540/SpellForce__Platinum_Edition/?snr=1_7_7_7000_150_40,$5.79
You Will Die Here Tonight,Very Positive,(21),"['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Indie, RPG']",Spiral Bound Interactive LLC,Spiral Bound Interactive LLC,"31 Oct, 2023",https://store.steampowered.com/app/1446350/You_Will_Die_Here_Tonight/?snr=1_7_7_7000_150_40,$10.49
Endgame of Devil,Mostly Positive,(14),"['Casual, Indie, RPG, Strategy']","['Single-player', 'Steam Cloud']","['Casual, Indie, RPG, Strategy']",MiniWhale,Anotherindie,"9 Apr, 2023",https://store.steampowered.com/app/2343600/Endgame_of_Devil/?snr=1_7_7_7000_150_40,$4.99
Widow in the Endless Labyrinth,Mostly Positive,(93),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Indie']",Hajime Doujin Circle,Hajime Doujin Circle,"1 Nov, 2023",https://store.steampowered.com/app/2569170/Widow_in_the_Endless_Labyrinth/?snr=1_7_7_7000_150_40,$7.99
Sword and Fairy Inn 2,Mixed,"(1,879)","['Casual, RPG, Simulation']","['Single-player', 'Shared/Split Screen PvP', 'Steam Achievements', 'Remote Play Together']","['Casual, RPG, Simulation']",SOFTSTAR ENTERTAINMENT,方块游戏(CubeGame),"8 Jul, 2022",https://store.steampowered.com/app/1918680/Sword_and_Fairy_Inn_2/?snr=1_7_7_7000_150_40,$10.49
Double Kick Heroes,Very Positive,(136),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","['Action, Indie']",Headbang Club,Headbang Club,"13 Aug, 2020",https://store.steampowered.com/app/589670/Double_Kick_Heroes/?snr=1_7_7_7000_150_40,$4.99
Zombie Night Terror,Very Positive,(29),"['Action, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Indie, Strategy']",NoClip,Good Shepherd Entertainment,"20 Jul, 2016",https://store.steampowered.com/app/416680/Zombie_Night_Terror/?snr=1_7_7_7000_150_40,$7.29
Another Brick in The Mall,Mostly Positive,(18),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation, Strategy']",The Quadsphere,The Quadsphere,"30 Apr, 2020",https://store.steampowered.com/app/521150/Another_Brick_in_The_Mall/?snr=1_7_7_7000_150_40,$8.99
14 Minesweeper Variants,Very Positive,(32),"['Casual, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Strategy']",Alith Games,Artless Games,"14 Nov, 2022",https://store.steampowered.com/app/1865060/14_Minesweeper_Variants/?snr=1_7_7_7000_150_40,$3.99
Everybody's Gone to the Rapture,Very Positive,(13),"['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Remote Play on TV']","['Adventure, Casual, Indie']",The Chinese Room,PlayStation PC LLC,"14 Apr, 2016",https://store.steampowered.com/app/417880/Everybodys_Gone_to_the_Rapture/?snr=1_7_7_7000_150_40,$19.99
A Quest That Became Legend,Positive,(43),"['Action, Adventure, RPG, Strategy']","['Single-player', 'Profile Features Limited ']","['Action, Adventure, RPG, Strategy']",Neon Light Studio,Neon Light Studio,"13 Oct, 2023",https://store.steampowered.com/app/2080130/A_Quest_That_Became_Legend/?snr=1_7_7_7000_150_40,$14.99
Space Colony: Steam Edition,Mostly Positive,(460),"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Simulation, Strategy']",FireFly Studios,FireFly Studios,"30 Apr, 2015",https://store.steampowered.com/app/297920/Space_Colony_Steam_Edition/?snr=1_7_7_7000_150_40,$1.99
Renowned Explorers: International Society,Very Positive,"(2,194)","['Adventure, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Adventure, Indie, RPG, Strategy']",Abbey Games,Abbey Games,"2 Sep, 2015",https://store.steampowered.com/app/296970/Renowned_Explorers_International_Society/?snr=1_7_7_7000_150_40,$19.99
Fish Game,Very Positive,(18),"['Casual, Indie, Simulation']",['Single-player'],"['Casual, Indie, Simulation']",A Shell in the Pit Games,A Shell in the Pit Games,"26 Oct, 2023",https://store.steampowered.com/app/1372150/Fish_Game/?snr=1_7_7_7000_150_40,$9.99
Chevalier Historie,Very Positive,(312),"['Indie, RPG']","['Single-player', 'Steam Cloud']","['Indie, RPG']",PICOPICOSOFT,Kagura Games,"26 Feb, 2022",https://store.steampowered.com/app/1413960/Chevalier_Historie/?snr=1_7_7_7000_150_40,$2.00
AFL 23,Mixed,(305),"['Simulation, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Simulation, Sports']",Big Ant Studios,Nacon,"3 May, 2023",https://store.steampowered.com/app/2337630/AFL_23/?snr=1_7_7_7000_150_40,$29.99
IronWolf VR,Overwhelmingly Positive,"(1,014)","['Action, Indie, Simulation']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Supported', 'Remote Play Together']","['Action, Indie, Simulation']",Ionized Studios,Ionized Studios,"13 Apr, 2022",https://store.steampowered.com/app/552080/IronWolf_VR/?snr=1_7_7_7000_150_40,$10.49
Omega Strikers,Very Positive,(143),"['Action, Strategy, Free to Play']","['Online PvP', 'Online Co-op', 'In-App Purchases']","['Action, Strategy, Free to Play']",Odyssey Interactive,Odyssey Interactive,"16 Sep, 2022",https://store.steampowered.com/app/1869590/Omega_Strikers/?snr=1_7_7_7000_150_40,Free
Banners of Ruin,Very Positive,(16),"['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['RPG, Strategy']",MonteBearo,Goblinz Publishing,"29 Jul, 2021",https://store.steampowered.com/app/1075740/Banners_of_Ruin/?snr=1_7_7_7000_150_40,$10.49
EternaMine,Mostly Positive,(45),"['Action, Adventure, Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Action, Adventure, Casual, Indie, Simulation']",Seyloj,Seyloj,"28 Apr, 2023",https://store.steampowered.com/app/2175570/EternaMine/?snr=1_7_7_7000_150_40,$2.99
Wrought Flesh,Mostly Positive,(642),"['Action, RPG']",['Single-player'],"['Action, RPG']",Deep Root Interactive,Deep Root Interactive,"10 Dec, 2021",https://store.steampowered.com/app/1762010/Wrought_Flesh/?snr=1_7_7_7000_150_40,$10.49
Seven Nights Ghost,Very Positive,(10),['Indie'],['Single-player'],['Indie'],TozukuGames,TozukuGames,"31 Aug, 2023",https://store.steampowered.com/app/2382250/Seven_Nights_Ghost/?snr=1_7_7_7000_150_40,$11.99
Timemelters,Very Positive,(64),"['Action, Adventure, Indie, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Action, Adventure, Indie, Strategy, Early Access']",Autoexec Games,Autoexec Games,"12 Oct, 2022",https://store.steampowered.com/app/1096140/Timemelters/?snr=1_7_7_7000_150_40,$19.99
Tom Clancy's Ghost Recon®,Very Positive,(10),['Action'],['Single-player'],['Action'],Red Storm Entertainment,Ubisoft,"13 Nov, 2001",https://store.steampowered.com/app/15300/Tom_Clancys_Ghost_Recon/?snr=1_7_7_7000_150_40,$7.99
MIGHTY GUNVOLT BURST,Very Positive,(177),['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","31 Jul, 2019",https://store.steampowered.com/app/774651/MIGHTY_GUNVOLT_BURST/?snr=1_7_7_7000_150_40,$1.88
CryoFall,Mixed,(48),"['Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Strategy']","['Single-player', 'MMO', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","['Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Strategy']",AtomicTorch Studio,Daedalic Entertainment,"29 Apr, 2021",https://store.steampowered.com/app/829590/CryoFall/?snr=1_7_7_7000_150_40,$10.99
Voice of Cards: The Beasts of Burden,Very Positive,(91),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['RPG'],Square Enix,Square Enix,"13 Sep, 2022",https://store.steampowered.com/app/1890740/Voice_of_Cards_The_Beasts_of_Burden/?snr=1_7_7_7000_150_40,$23.99
Bean Battles,Very Positive,(48),"['Action, Indie']","['Online PvP', 'Steam Achievements', 'Stats']","['Action, Indie']",Gupa Games,Gupa Games,"22 Aug, 2018",https://store.steampowered.com/app/765410/Bean_Battles/?snr=1_7_7_7000_150_40,$0.49
Assassin's Creed Freedom Cry,Mixed,(12),"['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Montreal,Ubisoft,"25 Feb, 2014",https://store.steampowered.com/app/277590/Assassins_Creed_Freedom_Cry/?snr=1_7_7_7000_150_40,$11.99
Burger Shop 3,Very Positive,(21),"['Action, Casual, Simulation, Early Access']","['Single-player', 'Steam Cloud']","['Action, Casual, Simulation, Early Access']",GoBit Games,GoBit Games,"19 Sep, 2023",https://store.steampowered.com/app/2505570/Burger_Shop_3/?snr=1_7_7_7000_150_40,$4.99
SlavicPunk: Oldtimer,Mixed,(104),['Action'],['Single-player'],['Action'],Red Square Games,Red Square Games,"28 Jun, 2023",https://store.steampowered.com/app/1820140/SlavicPunk_Oldtimer/?snr=1_7_7_7000_150_40,$24.99
AColony,Very Positive,(82),"['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",ZeroTris,ZeroTris,"19 Jan, 2023",https://store.steampowered.com/app/1200570/AColony/?snr=1_7_7_7000_150_40,$19.99
Vagante,Very Positive,(20),"['Action, Adventure, Indie, RPG']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure, Indie, RPG']",Nuke Nine,Nuke Nine,"22 Feb, 2018",https://store.steampowered.com/app/323220/Vagante/?snr=1_7_7_7000_150_40,$14.99
Final Fantasy IV (3D Remake),Mostly Positive,(17),['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['RPG'],Square Enix,Square Enix,"17 Sep, 2014",https://store.steampowered.com/app/312750/Final_Fantasy_IV_3D_Remake/?snr=1_7_7_7000_150_40,$12.99
Prime World: Defenders 2,Mostly Positive,"(2,028)","['Free to Play, Massively Multiplayer, Strategy']","['Single-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases']","['Free to Play, Massively Multiplayer, Strategy']",Nival,Nival,"29 Nov, 2018",https://store.steampowered.com/app/429540/Prime_World_Defenders_2/?snr=1_7_7_7000_150_40,Free
Drunken Wrestlers 2,Very Positive,(388),"['Action, Casual, Indie, Simulation, Sports, Free to Play, Early Access']","['Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']","['Action, Casual, Indie, Simulation, Sports, Free to Play, Early Access']",Oleg Skutte,Drunken Wrestlers,"1 Apr, 2019",https://store.steampowered.com/app/667530/Drunken_Wrestlers_2/?snr=1_7_7_7000_150_40,Free
Sker Ritual,Very Positive,(11),"['Action, Adventure, Indie, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Action, Adventure, Indie, Early Access']",Wales Interactive,Wales Interactive,"6 Oct, 2022",https://store.steampowered.com/app/1492070/Sker_Ritual/?snr=1_7_7_7000_150_40,$10.49
Hakuoki: Kyoto Winds,Very Positive,(12),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Adventure'],Idea Factory,Idea Factory International,"24 Aug, 2017",https://store.steampowered.com/app/589530/Hakuoki_Kyoto_Winds/?snr=1_7_7_7000_150_40,$5.79
Miss Neko 2,Very Positive,(34),"['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual, Indie']",Double W,Toffee Cafe,"17 Dec, 2021",https://store.steampowered.com/app/1203420/Miss_Neko_2/?snr=1_7_7_7000_150_40,$1.99
Kero Blaster,Very Positive,(11),"['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Indie']",Studio Pixel,PLAYISM,"11 Nov, 2015",https://store.steampowered.com/app/292500/Kero_Blaster/?snr=1_7_7_7000_150_40,$1.73
Cave Heroes,Mixed,(62),"['Adventure, Indie, RPG, Strategy']","['Single-player', 'Steam Cloud', 'Profile Features Limited ']","['Adventure, Indie, RPG, Strategy']",VSTGames,VSTGames,"1 Nov, 2023",https://store.steampowered.com/app/2631210/Cave_Heroes/?snr=1_7_7_7000_150_40,Free
Pro Cycling Manager 2020,Very Positive,(574),"['Simulation, Sports, Strategy']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Simulation, Sports, Strategy']",Cyanide Studio,Nacon,"4 Jun, 2020",https://store.steampowered.com/app/1178400/Pro_Cycling_Manager_2020/?snr=1_7_7_7000_150_40,$12.99
Warhammer Underworlds - Shadespire Edition,Mostly Positive,"(1,019)","['Casual, Strategy']",['Online PvP'],"['Casual, Strategy']",Steel Sky Productions,Steel Sky Productions,"21 Apr, 2020",https://store.steampowered.com/app/1022310/Warhammer_Underworlds__Shadespire_Edition/?snr=1_7_7_7000_150_40,$29.99
Alien Shooter 2: Reloaded,Very Positive,(24),"['Action, Indie, RPG']","['Single-player', 'Steam Trading Cards']","['Action, Indie, RPG']",Sigma Team Inc.,Sigma Team Inc.,"14 Mar, 2009",https://store.steampowered.com/app/33120/Alien_Shooter_2_Reloaded/?snr=1_7_7_7000_150_40,$4.99
Incremental Adventures,Mostly Positive,(700),"['Casual, Free to Play, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Free to Play, Indie, RPG']",Gniller,Gniller,"11 Aug, 2020",https://store.steampowered.com/app/1371630/Incremental_Adventures/?snr=1_7_7_7000_150_40,Free
Monolith,Very Positive,(111),"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Animation Arts,Animation Arts,"11 Oct, 2023",https://store.steampowered.com/app/1542390/Monolith/?snr=1_7_7_7000_150_40,$6.99
Monolith,Very Positive,(111),"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Animation Arts,Animation Arts,"11 Oct, 2023",https://store.steampowered.com/app/1542390/Monolith/?snr=1_7_7_7000_150_41,$6.99
