Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Bloodstained: Ritual of the Night,Very Positive,"(25,982)","['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, Adventure, RPG']",ArtPlay,505 Games,"18 Jun, 2019",https://store.steampowered.com/app/692850/Bloodstained_Ritual_of_the_Night/?snr=1_7_7_7000_150_16,$18.99
Assassin's Creed™: Director's Cut Edition,Mostly Positive,"(16,657)","['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Montreal,Ubisoft,"9 Apr, 2008",https://store.steampowered.com/app/15100/Assassins_Creed_Directors_Cut_Edition/?snr=1_7_7_7000_150_16,$15.99
Hitman: Absolution™,Overwhelmingly Positive,"(33,800)",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],Io-Interactive A/S,Io-Interactive A/S,"20 Nov, 2012",https://store.steampowered.com/app/203140/Hitman_Absolution/?snr=1_7_7_7000_150_16,$10.49
The Tenants,Mostly Positive,"(5,753)","['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud']","['Casual, Indie, Simulation']",Ancient Forge,Frozen District,"25 Mar, 2021",https://store.steampowered.com/app/1009560/The_Tenants/?snr=1_7_7_7000_150_16,$10.00
The Last Spell,Very Positive,"(9,253)","['Action, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Indie, RPG, Strategy']",Ishtar Games,The Arcade Crew,"9 Mar, 2023",https://store.steampowered.com/app/1105670/The_Last_Spell/?snr=1_7_7_7000_150_16,$12.49
Hand Simulator,Very Positive,"(28,429)",['Simulation'],"['Single-player', 'Online PvP', 'Steam Achievements', 'VR Supported', 'Steam Trading Cards', 'Stats']",['Simulation'],HFM Games,HFM Games,"19 Jul, 2017",https://store.steampowered.com/app/657200/Hand_Simulator/?snr=1_7_7_7000_150_16,$1.99
Gal Guardians: Demon Purge,Very Positive,(790),"['Action, Adventure']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure']","INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","23 Feb, 2023",https://store.steampowered.com/app/2081400/Gal_Guardians_Demon_Purge/?snr=1_7_7_7000_150_16,$8.74
恋爱关系/Romance,Very Positive,"(2,204)","['Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Simulation']",ADOG,ADOG,"24 Sep, 2021",https://store.steampowered.com/app/1618230/Romance/?snr=1_7_7_7000_150_16,$3.99
Superflight,Very Positive,"(10,263)","['Action, Casual, Indie, Racing, Sports']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']","['Action, Casual, Indie, Racing, Sports']",GrizzlyGames,GrizzlyGames,"9 Nov, 2017",https://store.steampowered.com/app/732430/Superflight/?snr=1_7_7_7000_150_16,$0.99
Astrea: Six-Sided Oracles,Very Positive,"(2,368)","['Casual, Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Strategy']",Little Leo Games,Akupara Games,"21 Sep, 2023",https://store.steampowered.com/app/1755830/Astrea_SixSided_Oracles/?snr=1_7_7_7000_150_16,$12.49
NEBULOUS: Fleet Command,Very Positive,"(2,243)","['Simulation, Strategy, Early Access']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Eridanus Industries,Hooded Horse,"11 Feb, 2022",https://store.steampowered.com/app/887570/NEBULOUS_Fleet_Command/?snr=1_7_7_7000_150_16,$14.99
Life is Strange: Before the Storm,Very Positive,"(32,296)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure']",Deck Nine,Square Enix,"31 Aug, 2017",https://store.steampowered.com/app/554620/Life_is_Strange_Before_the_Storm/?snr=1_7_7_7000_150_16,$13.49
1v1.LOL,Mostly Positive,"(6,841)","['Action, Adventure, Casual, Massively Multiplayer, Simulation, Free to Play']","['Online PvP', 'In-App Purchases']","['Action, Adventure, Casual, Massively Multiplayer, Simulation, Free to Play']",JustPlay.LOL,JustPlay.LOL,"18 Jun, 2023",https://store.steampowered.com/app/2305790/1v1LOL/?snr=1_7_7_7000_150_16,Free
Spaceflight Simulator,Very Positive,"(4,078)","['Indie, Simulation, Early Access']","['Single-player', 'Steam Cloud']","['Indie, Simulation, Early Access']",Stefo Mai Morojna,Stefo Mai Morojna,"18 Feb, 2022",https://store.steampowered.com/app/1718870/Spaceflight_Simulator/?snr=1_7_7_7000_150_16,$11.99
TEVI,Very Positive,"(2,138)","['Action, Adventure, Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Casual, Indie']",CreSpirit,CreSpirit,"30 Nov, 2023",https://store.steampowered.com/app/2230650/TEVI/?snr=1_7_7_7000_150_16,$11.00
Forever Skies,Very Positive,"(3,070)","['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Steam Cloud']","['Action, Adventure, Indie, Simulation, Early Access']",Far From Home,Far From Home,"22 Jun, 2023",https://store.steampowered.com/app/1641960/Forever_Skies/?snr=1_7_7_7000_150_16,$14.99
Software Inc.,Very Positive,"(6,255)","['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Coredumping,Coredumping,"1 May, 2015",https://store.steampowered.com/app/362620/Software_Inc/?snr=1_7_7_7000_150_16,$11.50
Amnesia: The Dark Descent,Overwhelmingly Positive,"(17,543)","['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Captions available', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Indie']",Frictional Games,Frictional Games,"8 Sep, 2010",https://store.steampowered.com/app/57300/Amnesia_The_Dark_Descent/?snr=1_7_7_7000_150_17,$19.99
ONE PIECE ODYSSEY,Mostly Positive,"(1,999)","['Action, Adventure, Casual, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Casual, RPG']","ILCA, Inc.",Bandai Namco Entertainment Inc.,"12 Jan, 2023",https://store.steampowered.com/app/814000/ONE_PIECE_ODYSSEY/?snr=1_7_7_7000_150_17,$39.99
The Last Faith,Very Positive,"(1,788)","['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie']",Kumi Souls Games,Playstack,"15 Nov, 2023",https://store.steampowered.com/app/1274600/The_Last_Faith/?snr=1_7_7_7000_150_17,$14.00
Star Conflict,Mixed,"(14,489)","['Action, Massively Multiplayer, Simulation, Free to Play']","['MMO', 'Steam Achievements', 'Steam Trading Cards']","['Action, Massively Multiplayer, Simulation, Free to Play']",Star Gem Inc.,Gaijin Distribution KFT,"27 Feb, 2013",https://store.steampowered.com/app/212070/Star_Conflict/?snr=1_7_7_7000_150_17,Free
Dakar Desert Rally,Mixed,"(1,025)",['Racing'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together']",['Racing'],Saber Porto Ltd.,Saber Interactive,"4 Oct, 2022",https://store.steampowered.com/app/1839940/Dakar_Desert_Rally/?snr=1_7_7_7000_150_17,$21.69
Little Misfortune,Very Positive,"(7,863)","['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Casual, Indie']",Killmonday Games AB,Killmonday Games AB,"18 Sep, 2019",https://store.steampowered.com/app/714120/Little_Misfortune/?snr=1_7_7_7000_150_17,$19.99
Gloomwood,Overwhelmingly Positive,"(4,296)","['Action, Indie, Early Access']","['Single-player', 'Steam Cloud']","['Action, Indie, Early Access']",Dillon Rogers,New Blood Interactive,"6 Sep, 2022",https://store.steampowered.com/app/1150760/Gloomwood/?snr=1_7_7_7000_150_17,$10.49
SpaceBourne 2,Very Positive,"(2,996)","['Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access']",['Single-player'],"['Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access']",Burak Dabak,Burak Dabak,"17 Feb, 2023",https://store.steampowered.com/app/1646850/SpaceBourne_2/?snr=1_7_7_7000_150_17,$6.99
City Bus Manager,Very Positive,"(1,146)","['Casual, Simulation, Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Casual, Simulation, Early Access']",PeDePe GbR,Aerosoft GmbH,"10 Nov, 2022",https://store.steampowered.com/app/1364210/City_Bus_Manager/?snr=1_7_7_7000_150_17,$14.99
We Love Katamari REROLL+ Royal Reverie,Very Positive,(997),['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],MONKEYCRAFT Co. Ltd.,Bandai Namco Entertainment,"2 Jun, 2023",https://store.steampowered.com/app/1730700/We_Love_Katamari_REROLL_Royal_Reverie/?snr=1_7_7_7000_150_17,$19.99
The Room Two,Overwhelmingly Positive,"(17,070)","['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie']",Fireproof Games,Fireproof Games,"5 Jul, 2016",https://store.steampowered.com/app/425580/The_Room_Two/?snr=1_7_7_7000_150_17,$2.99
PARQUET,Very Positive,"(1,478)","['Adventure, Casual']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Casual']",YUZUSOFTSOUR,NekoNyan Ltd.,"27 Aug, 2021",https://store.steampowered.com/app/1662840/PARQUET/?snr=1_7_7_7000_150_17,$10.19
Element TD 2 - Tower Defense,Very Positive,"(2,262)","['Indie, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Indie, Strategy']",Element Studios,Element Studios,"2 Apr, 2021",https://store.steampowered.com/app/1018830/Element_TD_2__Tower_Defense/?snr=1_7_7_7000_150_17,$14.99
Atomicrops,Very Positive,"(3,716)","['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Indie']",Bird Bath Games,Raw Fury,"17 Sep, 2020",https://store.steampowered.com/app/757320/Atomicrops/?snr=1_7_7_7000_150_17,$7.99
EMERGENCY,Mostly Positive,"(2,967)","['Action, Strategy, Free to Play']","['Single-player', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']","['Action, Strategy, Free to Play']",Sixteen Tons Entertainment,Sixteen Tons Entertainment,"15 Aug, 2023",https://store.steampowered.com/app/850170/EMERGENCY/?snr=1_7_7_7000_150_17,Free
Pro Soccer Online,Very Positive,"(15,183)","['Sports, Early Access']","['Online PvP', 'Steam Achievements', 'Stats', 'Steam Leaderboards']","['Sports, Early Access']",Skywall Studios LLC,Skywall Studios LLC,"15 Nov, 2021",https://store.steampowered.com/app/1583320/Pro_Soccer_Online/?snr=1_7_7_7000_150_17,$3.00
FALL IN LABYRINTH,Very Positive,(744),"['Adventure, Indie, RPG']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, RPG']",JUKKAKU GAMES,OTAKU Plan,"17 Apr, 2021",https://store.steampowered.com/app/1441840/FALL_IN_LABYRINTH/?snr=1_7_7_7000_150_17,$3.90
Gal*Gun: Double Peace,Very Positive,"(1,704)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure']","INTI CREATES CO., LTD.",PQube,"27 Sep, 2016",https://store.steampowered.com/app/511740/GalGun_Double_Peace/?snr=1_7_7_7000_150_17,$3.74
Planetary Annihilation: TITANS,Very Positive,"(10,435)","['Action, Indie, Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements']","['Action, Indie, Strategy']",Planetary Annihilation Inc,Planetary Annihilation Inc,"18 Aug, 2015",https://store.steampowered.com/app/386070/Planetary_Annihilation_TITANS/?snr=1_7_7_7000_150_17,$29.99
Soulslinger: Envoy of Death,Mostly Positive,(85),"['Action, Adventure, Indie, Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure, Indie, Early Access']",Elder Games,Headup Publishing,"14 Dec, 2023",https://store.steampowered.com/app/2429240/Soulslinger_Envoy_of_Death/?snr=1_7_7_7000_150_17,$7.43
CODE VEIN,Mostly Positive,"(38,946)","['Action, RPG']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, RPG']",Bandai Namco Studios,Bandai Namco Entertainment,"27 Sep, 2019",https://store.steampowered.com/app/678960/CODE_VEIN/?snr=1_7_7_7000_150_17,$32.99
Auto Chess,Mostly Positive,(420),['Strategy'],"['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']",['Strategy'],Chengdu longyuan Network Technology Co.Ltd,Chengdu longyuan Network Technology Co.Ltd,"8 Dec, 2022",https://store.steampowered.com/app/1530300/Auto_Chess/?snr=1_7_7_7000_150_17,Free
System Shock,Very Positive,"(5,853)","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure']",Nightdive Studios,Prime Matter,"30 May, 2023",https://store.steampowered.com/app/482400/System_Shock/?snr=1_7_7_7000_150_17,$29.99
Is It Wrong to Repay the Debt in a Dungeon?,Mostly Positive,(89),"['Adventure, RPG']",['Single-player'],"['Adventure, RPG']",Atelier Wanko,OTAKU Plan,"15 Apr, 2023",https://store.steampowered.com/app/2114350/Is_It_Wrong_to_Repay_the_Debt_in_a_Dungeon/?snr=1_7_7_7000_150_17,$4.64
Animalia Survival,Mixed,"(1,917)","['Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Early Access']","['Single-player', 'MMO']","['Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Early Access']",High Brazil Studio,High Brazil Studio,"9 Sep, 2021",https://store.steampowered.com/app/1364290/Animalia_Survival/?snr=1_7_7_7000_150_17,$19.99
Pinball FX3,Very Positive,"(4,741)",['Simulation'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Simulation'],Zen Studios,Zen Studios,"26 Sep, 2017",https://store.steampowered.com/app/442120/Pinball_FX3/?snr=1_7_7_7000_150_17,Free
TrackDayR,Mixed,(496),"['Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access']",MadCow S.r.l.,MadCow S.r.l.,"17 Mar, 2021",https://store.steampowered.com/app/1511630/TrackDayR/?snr=1_7_7_7000_150_17,$24.99
Sword Art Online: Fatal Bullet,Mostly Positive,"(14,512)","['Action, RPG']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Tablet']","['Action, RPG']",DIMPS,BANDAI NAMCO Entertainment,"23 Feb, 2018",https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/?snr=1_7_7_7000_150_17,$24.99
Terraforming Mars,Mixed,"(4,301)",['Strategy'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Turn Notifications', 'Remote Play Together']",['Strategy'],Artefacts Studio,Twin Sails Interactive,"17 Oct, 2018",https://store.steampowered.com/app/800270/Terraforming_Mars/?snr=1_7_7_7000_150_17,$10.49
Airport CEO,Mixed,"(6,486)","['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation, Strategy']",Apog Labs,Apog Labs,"4 Mar, 2021",https://store.steampowered.com/app/673610/Airport_CEO/?snr=1_7_7_7000_150_17,$12.49
Necrosmith,Very Positive,"(4,238)","['Adventure, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie, Simulation, Strategy']",Alawar,Alawar,"13 Jul, 2022",https://store.steampowered.com/app/1949190/Necrosmith/?snr=1_7_7_7000_150_17,$1.19
Fallout: A Post Nuclear Role Playing Game,Overwhelmingly Positive,"(11,204)",['RPG'],"['Single-player', 'Steam Cloud']",['RPG'],Interplay Inc.,Bethesda Softworks,"30 Sep, 1997",https://store.steampowered.com/app/38400/Fallout_A_Post_Nuclear_Role_Playing_Game/?snr=1_7_7_7000_150_17,$1.49
9-nine-:Episode 1,Very Positive,"(1,113)","['Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Casual, Simulation']",PALETTE,Sekai Project,"1 Feb, 2019",https://store.steampowered.com/app/976390/9nineEpisode_1/?snr=1_7_7_7000_150_17,$7.34
Little Witch in the Woods,Very Positive,"(5,939)","['Adventure, Casual, Indie, RPG, Simulation, Early Access']",['Single-player'],"['Adventure, Casual, Indie, RPG, Simulation, Early Access']",SUNNY SIDE UP,SUNNY SIDE UP,"17 May, 2022",https://store.steampowered.com/app/1594940/Little_Witch_in_the_Woods/?snr=1_7_7_7000_150_17,$15.99
Sabbat of the Witch,Mostly Positive,"(2,101)","['Adventure, Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual, Simulation']",Yuzusoft,NekoNyan Ltd.,"26 Oct, 2018",https://store.steampowered.com/app/888790/Sabbat_of_the_Witch/?snr=1_7_7_7000_150_17,$14.99
The Shell Part I: Inferno,Very Positive,(461),['Adventure'],"['Single-player', 'Steam Cloud']",['Adventure'],Innocent Grey,Shiravune,"28 Jul, 2023",https://store.steampowered.com/app/2258770/The_Shell_Part_I_Inferno/?snr=1_7_7_7000_150_17,$7.34
Madden NFL 23,Mixed,"(4,623)","['Simulation, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'In-App Purchases', 'Remote Play Together']","['Simulation, Sports']",Tiburon,Electronic Arts,"19 Aug, 2022",https://store.steampowered.com/app/1760250/Madden_NFL_23/?snr=1_7_7_7000_150_17,$59.99
Empires of the Undergrowth,Very Positive,"(9,387)","['Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Slug Disco,Hooded Horse,"1 Dec, 2017",https://store.steampowered.com/app/463530/Empires_of_the_Undergrowth/?snr=1_7_7_7000_150_17,$14.99
My Garage,Very Positive,"(1,677)","['Indie, Racing, Simulation, Early Access']",['Single-player'],"['Indie, Racing, Simulation, Early Access']",Viking Game Studio,Viking Game Studio,"10 Aug, 2021",https://store.steampowered.com/app/1578390/My_Garage/?snr=1_7_7_7000_150_17,$19.99
Below the Stone,Mostly Positive,(292),"['Action, Adventure, Indie, Early Access']",['Single-player'],"['Action, Adventure, Indie, Early Access']",Strollart,Apogee Entertainment,"17 Nov, 2023",https://store.steampowered.com/app/1170230/Below_the_Stone/?snr=1_7_7_7000_150_17,$10.49
The Wolf Among Us,Overwhelmingly Positive,"(26,441)","['Action, Adventure, Casual']","['Single-player', 'Steam Achievements', 'Remote Play on TV']","['Action, Adventure, Casual']",Telltale,Telltale,"11 Oct, 2013",https://store.steampowered.com/app/250320/The_Wolf_Among_Us/?snr=1_7_7_7000_150_17,$7.99
Talisman: Digital Edition,Mostly Positive,"(5,087)","['Indie, RPG, Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Indie, RPG, Strategy']",Nomad Games,Nomad Games,"25 Feb, 2014",https://store.steampowered.com/app/247000/Talisman_Digital_Edition/?snr=1_7_7_7000_150_17,$6.99
Expeditions: Rome,Very Positive,"(3,716)","['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['RPG, Strategy']",Logic Artists,THQ Nordic,"20 Jan, 2022",https://store.steampowered.com/app/987840/Expeditions_Rome/?snr=1_7_7_7000_150_17,$20.99
Granny,Very Positive,"(2,368)","['Adventure, Indie']",['Single-player'],"['Adventure, Indie']",DVloper,DVloper,"20 Nov, 2018",https://store.steampowered.com/app/962400/Granny/?snr=1_7_7_7000_150_17,$4.99
Dead Island Definitive Edition,Mostly Positive,"(19,173)",['Action'],"['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Remote Play on TV']",['Action'],Techland,Deep Silver,"31 May, 2016",https://store.steampowered.com/app/383150/Dead_Island_Definitive_Edition/?snr=1_7_7_7000_150_17,$14.99
Assassin's Creed® Revelations,Mostly Positive,"(13,917)","['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Montreal,Ubisoft,"1 Dec, 2011",https://store.steampowered.com/app/201870/Assassins_Creed_Revelations/?snr=1_7_7_7000_150_17,$15.99
Ghostrunner,Very Positive,"(41,434)",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Action'],One More Level,505 Games,"27 Oct, 2020",https://store.steampowered.com/app/1139900/Ghostrunner/?snr=1_7_7_7000_150_17,$14.99
Taur,Very Positive,"(1,653)","['Action, Indie, Strategy']",['Single-player'],"['Action, Indie, Strategy']",Echo Entertainment,Echo Entertainment,"20 Feb, 2020",https://store.steampowered.com/app/1227780/Taur/?snr=1_7_7_7000_150_17,$24.99
Snacko,Very Positive,(126),"['Adventure, Indie, Simulation, Early Access']",['Single-player'],"['Adventure, Indie, Simulation, Early Access']",Bluecurse Studios,Armor Games Studios,"6 Dec, 2023",https://store.steampowered.com/app/1125510/Snacko/?snr=1_7_7_7000_150_17,$12.49
Portal Knights,Very Positive,"(15,773)","['Action, Adventure, RPG']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play Together']","['Action, Adventure, RPG']",Keen Games GmbH,505 Games,"18 May, 2017",https://store.steampowered.com/app/374040/Portal_Knights/?snr=1_7_7_7000_150_17,$10.49
Small Saga,Overwhelmingly Positive,(942),"['Adventure, Indie, RPG']",['Single-player'],"['Adventure, Indie, RPG']",Darya Noghani,Darya Noghani,"16 Nov, 2023",https://store.steampowered.com/app/1320140/Small_Saga/?snr=1_7_7_7000_150_18,$10.49
Batman - The Telltale Series,Very Positive,"(12,117)",['Adventure'],"['Single-player', 'Steam Achievements']",['Adventure'],Telltale,Telltale,"2 Aug, 2016",https://store.steampowered.com/app/498240/Batman__The_Telltale_Series/?snr=1_7_7_7000_150_18,$7.99
Estate Agent Simulator,Very Positive,(305),"['Indie, Simulation, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Indie, Simulation, Early Access']",Kiki Games,Kiki Games,"13 Nov, 2023",https://store.steampowered.com/app/2553050/Estate_Agent_Simulator/?snr=1_7_7_7000_150_18,$3.49
Axis & Allies 1942 Online,Very Positive,"(3,874)",['Strategy'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer']",['Strategy'],Beamdog,Beamdog,"9 Nov, 2021",https://store.steampowered.com/app/898920/Axis__Allies_1942_Online/?snr=1_7_7_7000_150_18,$10.49
Alien Hominid Invasion,Very Positive,"(1,168)",['Action'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']",['Action'],The Behemoth,The Behemoth,"1 Nov, 2023",https://store.steampowered.com/app/843200/Alien_Hominid_Invasion/?snr=1_7_7_7000_150_18,$10.49
Rusty Lake Paradise,Very Positive,"(4,197)","['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie']",Rusty Lake,Rusty Lake,"11 Jan, 2018",https://store.steampowered.com/app/744190/Rusty_Lake_Paradise/?snr=1_7_7_7000_150_18,$3.99
Game Dev Tycoon,Very Positive,"(37,028)","['Casual, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']","['Casual, Indie, Simulation, Strategy']",Greenheart Games 💚,Greenheart Games 💚,"29 Aug, 2013",https://store.steampowered.com/app/239820/Game_Dev_Tycoon/?snr=1_7_7_7000_150_18,$5.79
SpeedRunners,Very Positive,"(21,843)","['Action, Casual, Indie, Racing, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Casual, Indie, Racing, Sports']",DoubleDutch Games,tinyBuild,"19 Apr, 2016",https://store.steampowered.com/app/207140/SpeedRunners/?snr=1_7_7_7000_150_18,$7.99
The Devourer: Hunted Souls,Very Positive,(288),"['Action, Adventure, Indie, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'Steam Cloud']","['Action, Adventure, Indie, Early Access']",ZTEK Studio,ZTEK Studio,"26 Oct, 2023",https://store.steampowered.com/app/2309400/The_Devourer_Hunted_Souls/?snr=1_7_7_7000_150_18,$5.79
Need for Speed™ Hot Pursuit Remastered,Very Positive,"(7,264)","['Action, Racing']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']","['Action, Racing']",Stellar Entertainment Limited,Electronic Arts,"6 Nov, 2020",https://store.steampowered.com/app/1328660/Need_for_Speed_Hot_Pursuit_Remastered/?snr=1_7_7_7000_150_18,$29.99
Overcrowd: A Commute 'Em Up,Very Positive,"(1,528)",['Simulation'],"['Single-player', 'Steam Achievements']",['Simulation'],SquarePlay Games,SquarePlay Games,"6 Oct, 2020",https://store.steampowered.com/app/726110/Overcrowd_A_Commute_Em_Up/?snr=1_7_7_7000_150_18,$5.99
Tavern Master,Very Positive,"(7,881)","['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Simulation, Strategy']",Untitled Studio,Untitled Studio,"16 Nov, 2021",https://store.steampowered.com/app/1525700/Tavern_Master/?snr=1_7_7_7000_150_18,$7.99
Chronicon,Very Positive,"(8,136)","['Action, Adventure, Indie, RPG']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Indie, RPG']",Subworld,Subworld,"21 Aug, 2020",https://store.steampowered.com/app/375480/Chronicon/?snr=1_7_7_7000_150_18,$7.79
Ironsight,Mostly Positive,"(21,274)","['Action, Free to Play']","['Single-player', 'Online PvP', 'In-App Purchases', 'Remote Play Together']","['Action, Free to Play']","WipleGames Inc.,","WipleGames Inc.,","20 Jun, 2019",https://store.steampowered.com/app/783770/Ironsight/?snr=1_7_7_7000_150_18,Free
